Name,Remaining Time,Current Price,Article URL
3 Tage Kurzreise Erholung Biking Parkhotel zur Klause 4* Bad Hall Urlaub,"Noch 2T 8Std (Sonntag, 3:23)","EUR 79,00",https://www.ebay.at/itm/3-Tage-Kurzreise-Erholung-Biking-Parkhotel-zur-Klause-4-Bad-Hall-Urlaub/313350914639?hash=item48f52b824f:g:yvoAAOSwlc1f3n5E
3 Tage Wellness Kurzurlaub Boutique Hotel Erla 4* Stubenbergsee Steiermark Reise,"Noch 4 T (Montag, 18:58)","EUR 14,50",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Boutique-Hotel-Erla-4-Stubenbergsee-Steiermark-Reise/313353764604?hash=item48f556fefc:g:ThwAAOSwuxJf4anN
4 Tage 4*S Grand Hotel della Posta Wellness Urlaub Sondrio Lombardei Italien,"Noch 3T 2Std (Sonntag, 21:08)","EUR 47,50",https://www.ebay.at/itm/4-Tage-4-S-Grand-Hotel-della-Posta-Wellness-Urlaub-Sondrio-Lombardei-Italien/402616873185?hash=item5dbdd5f0e1:i:402616873185
6 Tage Urlaub Wellness Hotel Stubaier Hof 4* Fulpmes Stubaital Tirol inkl. HP,"Noch 5T 2Std (Dienstag, 20:46)","EUR 444,00",https://www.ebay.at/itm/6-Tage-Urlaub-Wellness-Hotel-Stubaier-Hof-4-Fulpmes-Stubaital-Tirol-inkl-HP/402619271473?hash=item5dbdfa8931:g:xAgAAOSw-JRf4hdr
3 Tage Wellness Kurzurlaub Hotel Sonneck 4* Kössen Kaiserwinkl Tirol inkl. HP,"Noch 1T 20Std (Samstag, 15:16)","EUR 98,00",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Hotel-Sonneck-4-Kossen-Kaiserwinkl-Tirol-inkl-HP/402615465238?hash=item5dbdc07516:g:SQUAAOSwNDFf3dWe
5 Tage Reise Hotel alle Piramidi 3* Wellness Urlaub Italien inkl 1x Abendessen,"Noch 6T 6Std (Donnerstag, 0:43)","EUR 9,50",https://www.ebay.at/itm/5-Tage-Reise-Hotel-alle-Piramidi-3-Wellness-Urlaub-Italien-inkl-1x-Abendessen/383872922285?hash=item59609bf2ad:g:jEkAAOSw6bVf46Ee
3 Tage Wellness Kurzurlaub Genuss Hotel Riegersburg 4* inkl. HP Steiermark Reise,"Noch 6T 3Std (Mittwoch, 21:45)","EUR 22,50",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Genuss-Hotel-Riegersburg-4-inkl-HP-Steiermark-Reise/383881470133?hash=item59611e60b5:g:OzEAAOSwl5hf7GMh
4 Tage Urlaub Erholung Bad Schallerbach Landidyll Hotel Grünes Türl inkl. HP,"Noch 6T 5Std (Mittwoch, 23:43)","EUR 10,50",https://www.ebay.at/itm/4-Tage-Urlaub-Erholung-Bad-Schallerbach-Landidyll-Hotel-Grunes-Turl-inkl-HP/402620573599?hash=item5dbe0e679f:g:HD0AAOSwIlhf45Mj
Weekend Special Kurzreise Hotel Christkindlwirt 4* 3 Tage Urlaub in Steyr,Noch 4 Std (Heute 22:57),"EUR 123,00",https://www.ebay.at/itm/Weekend-Special-Kurzreise-Hotel-Christkindlwirt-4-3-Tage-Urlaub-in-Steyr/313347785112?hash=item48f4fbc198:g:PiYAAOSwJWhf26Ls
6 Tage Strandurlaub auf Rügen Ostsee Hotel Baabe inkl. HP Reise Deutschland,"Noch 1T 21Std (Samstag, 15:47)","EUR 223,00",https://www.ebay.at/itm/6-Tage-Strandurlaub-auf-Rugen-Ostsee-Hotel-Baabe-inkl-HP-Reise-Deutschland/402615480436?hash=item5dbdc0b074:g:DgIAAOSwDr9f3dyZ
3 Tage Weekend Special Urlaub Hotel & Spa Suites VITUS Steyr 4* inkl. 1x Dinner,Noch 5 Std (Heute 23:52),"EUR 155,00",https://www.ebay.at/itm/3-Tage-Weekend-Special-Urlaub-Hotel-Spa-Suites-VITUS-Steyr-4-inkl-1x-Dinner/402613284728?hash=item5dbd9f2f78:g:7KgAAOSwLaVf26ok
6 Tage Wellness Urlaub Hotel Sonneck 4* Kössen Kaiserwinkl Tirol inkl. HP Reise,"Noch 2T 1Std (Samstag, 20:32)","EUR 256,00",https://www.ebay.at/itm/6-Tage-Wellness-Urlaub-Hotel-Sonneck-4-Kossen-Kaiserwinkl-Tirol-inkl-HP-Reise/313350562596?hash=item48f5262324:g:YYIAAOSw-wZf3iL1
4 Tage Urlaub Hotel DAS SONNREICH 4* Wellness EXKL. Eintritt Therme Loipersdorf,"Noch 6T 8Std (Donnerstag, 3:36)","EUR 112,00",https://www.ebay.at/itm/4-Tage-Urlaub-Hotel-DAS-SONNREICH-4-Wellness-EXKL-Eintritt-Therme-Loipersdorf/313356048814?hash=item48f579d9ae:g:B2MAAOSwlvpf48tJ
6 Tage Urlaub Park Hotel Marlena 4* Superior Meran Südtirol Wellness inkl. VP,"Noch 3 T (Sonntag, 18:51)","EUR 621,00",https://www.ebay.at/itm/6-Tage-Urlaub-Park-Hotel-Marlena-4-Superior-Meran-Sudtirol-Wellness-inkl-VP/313351565801?hash=item48f53571e9:g:kVwAAOSwTxhf31gl
6 Tage Reise inkl. HP 4* Hotel Berghof Söll Tirol Urlaub Wellness Wandern Ski,"Noch 1T 2Std (Freitag, 21:33)","EUR 350,99",https://www.ebay.at/itm/6-Tage-Reise-inkl-HP-4-Hotel-Berghof-Soll-Tirol-Urlaub-Wellness-Wandern-Ski/313349222670?hash=item48f511b10e:g:xScAAOSwq69f3N9h
3 Tage Romantik Urlaub Schloss Hotel Münichau bei Kitzbühel Tirol inkl 1x Dinner,"Noch 5 Std (Freitag, 0:24)","EUR 101,00",https://www.ebay.at/itm/3-Tage-Romantik-Urlaub-Schloss-Hotel-Munichau-bei-Kitzbuhel-Tirol-inkl-1x-Dinner/383863464310?hash=item59600ba176:g:fbAAAOSwE3Bf27Ei
4 Tage Reise inkl. HP 4* Hotel Berghof Söll Tirol Urlaub Wellness Wandern Ski,"Noch 5 T (Dienstag, 19:35)","EUR 102,00",https://www.ebay.at/itm/4-Tage-Reise-inkl-HP-4-Hotel-Berghof-Soll-Tirol-Urlaub-Wellness-Wandern-Ski/383870562950?hash=item596077f286:g:MwgAAOSwkDFf4gk~
5 Tage Urlaub Hotel DAS SONNREICH 4* Wellness EXKL. Eintritt Therme Loipersdorf,"Noch 4T 21Std (Dienstag, 16:18)","EUR 70,00",https://www.ebay.at/itm/5-Tage-Urlaub-Hotel-DAS-SONNREICH-4-Wellness-EXKL-Eintritt-Therme-Loipersdorf/383870337557?hash=item5960748215:g:9xUAAOSwlWNf4dgU
4 Tage Wandern Ski Reise Hotel Neuwirt 4* Urlaub Ramsau am Dachstein inkl. HP,"Noch 4T 4Std (Montag, 23:36)","EUR 221,00",https://www.ebay.at/itm/4-Tage-Wandern-Ski-Reise-Hotel-Neuwirt-4-Urlaub-Ramsau-am-Dachstein-inkl-HP/402618236758?hash=item5dbdeabf56:g:m2cAAOSwZDdf4PAS
4 Tage Wandern Ski Reise Hotel Neuwirt 4* Urlaub Ramsau am Dachstein inkl. HP,"Noch 2T 4Std (Samstag, 23:36)","EUR 245,00",https://www.ebay.at/itm/4-Tage-Wandern-Ski-Reise-Hotel-Neuwirt-4-Urlaub-Ramsau-am-Dachstein-inkl-HP/383866474155?hash=item5960398eab:g:mUQAAOSw4gRf3k0m
3 Tage Erholung Urlaub Hotel Engel im Salinental 3* Bad Kreuznach Kurzreise,"Noch 5T 21Std (Mittwoch, 16:08)","EUR 8,50",https://www.ebay.at/itm/3-Tage-Erholung-Urlaub-Hotel-Engel-im-Salinental-3-Bad-Kreuznach-Kurzreise/402620227650?hash=item5dbe092042:g:UIQAAOSwGk5f4ymQ
3 Tage Kurzurlaub am Millstätter See Hotel Bellevue 4* Kärnten Reise inkl. HP,"Noch 2T 9Std (Sonntag, 3:42)","EUR 78,00",https://www.ebay.at/itm/3-Tage-Kurzurlaub-am-Millstatter-See-Hotel-Bellevue-4-Karnten-Reise-inkl-HP/383866723235?hash=item59603d5ba3:g:piMAAOSwg3Jf3oU8
4 Tage Urlaub Hotel Mea Via 4* inkl. HP Pufels Südtirol Dolomiten Wandern Biking,"Noch 2 T (Samstag, 18:43)","EUR 269,00",https://www.ebay.at/itm/4-Tage-Urlaub-Hotel-Mea-Via-4-inkl-HP-Pufels-Sudtirol-Dolomiten-Wandern-Biking/383866124033?hash=item5960343701:g:~A0AAOSwtkNf3gan
5 Tage Wellness Urlaub Bad Füssing Reise Johannesbad Vital Hotel Jagdhof inkl HP,"Noch 3T 4Std (Sonntag, 23:02)","EUR 288,00",https://www.ebay.at/itm/5-Tage-Wellness-Urlaub-Bad-Fussing-Reise-Johannesbad-Vital-Hotel-Jagdhof-inkl-HP/313351829727?hash=item48f53978df:g:o48AAOSw7b9f35d0
4 Tage Urlaub Erholung Bad Schallerbach Landidyll Hotel Grünes Türl inkl. HP,"Noch 4T 5Std (Montag, 23:43)","EUR 36,50",https://www.ebay.at/itm/4-Tage-Urlaub-Erholung-Bad-Schallerbach-Landidyll-Hotel-Grunes-Turl-inkl-HP/402618236648?hash=item5dbdeabee8:g:vn4AAOSwIWtf4PAO
4 Tage Erholung Reise Hotel Paradiso Pure Living 4* inkl. HP Seiser Alm Südtirol,"Noch 2T 5Std (Sonntag, 0:28)","EUR 445,00",https://www.ebay.at/itm/4-Tage-Erholung-Reise-Hotel-Paradiso-Pure-Living-4-inkl-HP-Seiser-Alm-Sudtirol/383866538438?hash=item59603a89c6:g:6lEAAOSwBSpf3lss
4 Tage 4*S Grand Hotel della Posta Wellness Urlaub Sondrio Lombardei Italien,Noch 2 Std (Heute 21:08),"EUR 64,00",https://www.ebay.at/itm/4-Tage-4-S-Grand-Hotel-della-Posta-Wellness-Urlaub-Sondrio-Lombardei-Italien/383863134922?hash=item5960069aca:g:P6AAAOSwP4Nf24bN
3 Tage Erholung Urlaub Hotel Aquamarin 3* Bad Mitterndorf Tauplitz Steiermark,"Noch 5T 1Std (Dienstag, 20:35)","EUR 12,50",https://www.ebay.at/itm/3-Tage-Erholung-Urlaub-Hotel-Aquamarin-3-Bad-Mitterndorf-Tauplitz-Steiermark/402619271439?hash=item5dbdfa890f:g:3MUAAOSw5llf4hdm
6 Tage Urlaub Hotel Fortuna 3* Paznauntal Tirol Wandern Biking Reise inkl. HP,"Noch 5T 7Std (Mittwoch, 2:06)","EUR 150,00",https://www.ebay.at/itm/6-Tage-Urlaub-Hotel-Fortuna-3-Paznauntal-Tirol-Wandern-Biking-Reise-inkl-HP/402619556168?hash=item5dbdfee148:g:i84AAOSw31xf4mSc
3 Tage Urlaub Hotel Tirolerhof 4* Stubaital Fulpmes Tirol inkl. HP Kurzreise,"Noch 3T 23Std (Montag, 18:23)","EUR 67,00",https://www.ebay.at/itm/3-Tage-Urlaub-Hotel-Tirolerhof-4-Stubaital-Fulpmes-Tirol-inkl-HP-Kurzreise/383868929039?hash=item59605f040f:g:S-kAAOSw-IRf4KKe
7 Tage Strandurlaub auf Rügen Ostsee Hotel Baabe inkl. HP Reise Deutschland,"Noch 5T 2Std (Dienstag, 20:53)","EUR 216,56",https://www.ebay.at/itm/7-Tage-Strandurlaub-auf-Rugen-Ostsee-Hotel-Baabe-inkl-HP-Reise-Deutschland/383870656325?hash=item5960795f45:g:Am0AAOSwBGJf4hds
4 Tage Erholung Urlaub Mountain Lake Hotel Vernagt 4* inkl. HP Schnals Südtirol,"Noch 5T 4Std (Dienstag, 23:32)","EUR 122,00",https://www.ebay.at/itm/4-Tage-Erholung-Urlaub-Mountain-Lake-Hotel-Vernagt-4-inkl-HP-Schnals-Sudtirol/402619405292?hash=item5dbdfc93ec:g:dP0AAOSwKwNf4kGA
3 Tage Wellness Urlaub Hotel Stroissmüller 4* inkl. HP Therme Bad Schallerbach,"Noch 2T 6Std (Sonntag, 0:40)","EUR 225,00",https://www.ebay.at/itm/3-Tage-Wellness-Urlaub-Hotel-Stroissmuller-4-inkl-HP-Therme-Bad-Schallerbach/402615923014?hash=item5dbdc77146:g:WsYAAOSw8FVf3lsm
5 Tage Reise Hotel alle Piramidi 3* Wellness Urlaub Italien inkl 1x Abendessen,"Noch 2T 6Std (Sonntag, 0:43)","EUR 32,50",https://www.ebay.at/itm/5-Tage-Reise-Hotel-alle-Piramidi-3-Wellness-Urlaub-Italien-inkl-1x-Abendessen/402615922895?hash=item5dbdc770cf:g:m-gAAOSwFdNf3lse
Weekend Special Kurzreise Hotel Christkindlwirt 4* 3 Tage Urlaub in Steyr,"Noch 2T 4Std (Samstag, 22:57)","EUR 113,00",https://www.ebay.at/itm/Weekend-Special-Kurzreise-Hotel-Christkindlwirt-4-3-Tage-Urlaub-in-Steyr/402615849934?hash=item5dbdc653ce:g:kugAAOSwenZf3kXp
3 Tage Romantik Urlaub Schloss Hotel Münichau bei Kitzbühel Tirol inkl 1x Dinner,"Noch 5T 5Std (Mittwoch, 0:24)","EUR 57,00",https://www.ebay.at/itm/3-Tage-Romantik-Urlaub-Schloss-Hotel-Munichau-bei-Kitzbuhel-Tirol-inkl-1x-Dinner/313354471400?hash=item48f561c7e8:g:DWYAAOSwKU9f4kh-
4 Tage Urlaub Hotel Fortuna 3* Paznauntal Tirol Wandern Biking Reise inkl. HP,"Noch 1T 2Std (Freitag, 21:01)","EUR 114,00",https://www.ebay.at/itm/4-Tage-Urlaub-Hotel-Fortuna-3-Paznauntal-Tirol-Wandern-Biking-Reise-inkl-HP/402614561142?hash=item5dbdb2a976:g:p2oAAOSwCStf3Nhe
5 Tage Reise Hotel alle Piramidi 3* Wellness Urlaub Italien inkl 1x Abendessen,"Noch 5T 6Std (Mittwoch, 0:43)","EUR 15,50",https://www.ebay.at/itm/5-Tage-Reise-Hotel-alle-Piramidi-3-Wellness-Urlaub-Italien-inkl-1x-Abendessen/313354505550?hash=item48f5624d4e:g:HT8AAOSwqtJf4k-4
3 Tage Wandern Kurzurlaub Sundance Mountain Resort 4* Turracher Höhe Steiermark,"Noch 4T 7Std (Dienstag, 2:21)","EUR 64,00",https://www.ebay.at/itm/3-Tage-Wandern-Kurzurlaub-Sundance-Mountain-Resort-4-Turracher-Hohe-Steiermark/402618380565?hash=item5dbdecf115:g:7NQAAOSwqf5f4RMy
3 Tage Wellness Kurzurlaub Hotel Sonneck 4* Kössen Kaiserwinkl Tirol inkl. HP,"Noch 4T 20Std (Dienstag, 15:16)","EUR 59,00",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Hotel-Sonneck-4-Kossen-Kaiserwinkl-Tirol-inkl-HP/383870279418?hash=item5960739efa:g:cygAAOSwIlhf4cnt
3 Tage Wellness Urlaub Hotel Götzfried 4* Regensburg Bayern inkl. HP Kurzreise,"Noch 4T 2Std (Montag, 21:05)","EUR 145,00",https://www.ebay.at/itm/3-Tage-Wellness-Urlaub-Hotel-Gotzfried-4-Regensburg-Bayern-inkl-HP-Kurzreise/402618139098?hash=item5dbde941da:g:ABIAAOSwJq9f4Mz6
4 Tage 4* Hotel Piroska Wellness Erholung Urlaub Bük inkl. HP Ungarn Reise,"Noch 4T 7Std (Dienstag, 2:06)","EUR 30,50",https://www.ebay.at/itm/4-Tage-4-Hotel-Piroska-Wellness-Erholung-Urlaub-Buk-inkl-HP-Ungarn-Reise/383869509690?hash=item596067e03a:g:XqAAAOSwGk5f4RM3
4 Tage Erholung Urlaub Hotel Engel im Salinental 3* Bad Kreuznach Kurzreise,"Noch 2T 2Std (Samstag, 20:53)","EUR 68,00",https://www.ebay.at/itm/4-Tage-Erholung-Urlaub-Hotel-Engel-im-Salinental-3-Bad-Kreuznach-Kurzreise/313350562553?hash=item48f52622f9:g:-koAAOSwiHVf3iLx
4 Tage Urlaub Erholung Bad Schallerbach Landidyll Hotel Grünes Türl inkl. HP,"Noch 1T 5Std (Freitag, 23:43)","EUR 100,00",https://www.ebay.at/itm/4-Tage-Urlaub-Erholung-Bad-Schallerbach-Landidyll-Hotel-Grunes-Turl-inkl-HP/383864981320?hash=item596022c748:g:75IAAOSw~8Ff3PuE
5 Tage Reise Hotel alle Piramidi 3* Wellness Urlaub Italien inkl 1x Abendessen,"Noch 6 Std (Freitag, 0:43)","EUR 36,50",https://www.ebay.at/itm/5-Tage-Reise-Hotel-alle-Piramidi-3-Wellness-Urlaub-Italien-inkl-1x-Abendessen/383863494989?hash=item59600c194d:g:yHYAAOSwPKlf27gf
3 Tage Urlaub am Bauernhof Familie Unger Erholung Relax Kurzreise Steiermark,"Noch 4T 8Std (Dienstag, 2:55)","EUR 8,00",https://www.ebay.at/itm/3-Tage-Urlaub-am-Bauernhof-Familie-Unger-Erholung-Relax-Kurzreise-Steiermark/402618405374?hash=item5dbded51fe:g:t-cAAOSwtvxf4RpU
3 Tage Urlaub 4* Landhotel Postgut Lungau Salzburger Land Kurzreise inkl. HP,"Noch 3T 5Std (Montag, 0:32)","EUR 21,50",https://www.ebay.at/itm/3-Tage-Urlaub-4-Landhotel-Postgut-Lungau-Salzburger-Land-Kurzreise-inkl-HP/313351900307?hash=item48f53a8c93:g:S-cAAOSwsaxf36yu
3 Tage Wellness Thermen Urlaub Hotel Rogner Bad Blumau 4* inkl. HP Steiermark,"Noch 6 Std (Freitag, 0:55)","EUR 401,10",https://www.ebay.at/itm/3-Tage-Wellness-Thermen-Urlaub-Hotel-Rogner-Bad-Blumau-4-inkl-HP-Steiermark/402613386273?hash=item5dbda0bc21:g:v7UAAOSw9Flf27gm
3 Tage Wellness Thermen Urlaub Hotel Rogner Bad Blumau 4* inkl. HP Steiermark,"Noch 5T 21Std (Mittwoch, 16:02)","EUR 400,99",https://www.ebay.at/itm/3-Tage-Wellness-Thermen-Urlaub-Hotel-Rogner-Bad-Blumau-4-inkl-HP-Steiermark/313355275781?hash=item48f56e0e05:g:dFoAAOSwzq5f4ymM
3 Tage Kurzreise Hotel Landgut Althof Retz 4* Weinviertel Wellness Urlaub,"Noch 2T 8Std (Sonntag, 3:13)","EUR 155,00",https://www.ebay.at/itm/3-Tage-Kurzreise-Hotel-Landgut-Althof-Retz-4-Weinviertel-Wellness-Urlaub/402616052795?hash=item5dbdc96c3b:g:j1sAAOSwVrNf3n5C
3 Tage Weekend Special Urlaub Hotel & Spa Suites VITUS Steyr 4* inkl. 1x Dinner,"Noch 2T 5Std (Samstag, 23:52)","EUR 126,00",https://www.ebay.at/itm/3-Tage-Weekend-Special-Urlaub-Hotel-Spa-Suites-VITUS-Steyr-4-inkl-1x-Dinner/383866474160?hash=item5960398eb0:g:3VgAAOSw3XBf3k0q
3 Tage Kurzurlaub Hotel DAS SONNREICH 4* Wellness Genuss Reise Loipersdorf HP,"Noch 6T 3Std (Mittwoch, 21:50)","EUR 221,00",https://www.ebay.at/itm/3-Tage-Kurzurlaub-Hotel-DAS-SONNREICH-4-Wellness-Genuss-Reise-Loipersdorf-HP/402620484022?hash=item5dbe0d09b6:g:pnQAAOSwNmVf43cJ
4 Tage 4* Wellness Erholung Urlaub Hotel Allmer Bad Gleichenberg Steiermark,"Noch 5T 5Std (Dienstag, 23:56)","EUR 274,00",https://www.ebay.at/itm/4-Tage-4-Wellness-Erholung-Urlaub-Hotel-Allmer-Bad-Gleichenberg-Steiermark/383871022857?hash=item59607ef709:g:KQkAAOSwFHBf4kiB
3 Tage Kurzurlaub Hotel Das Alpenhaus Gasteinertal 4* inkl. HP Wellness Reise,"Noch 4T 3Std (Montag, 22:17)","EUR 153,00",https://www.ebay.at/itm/3-Tage-Kurzurlaub-Hotel-Das-Alpenhaus-Gasteinertal-4-inkl-HP-Wellness-Reise/383869203621?hash=item59606334a5:g:WXMAAOSwX2pf4Nro
4 Tage Urlaub Hotel DAS SONNREICH 4* Wellness EXKL. Eintritt Therme Loipersdorf,"Noch 3T 8Std (Montag, 3:36)","EUR 101,00",https://www.ebay.at/itm/4-Tage-Urlaub-Hotel-DAS-SONNREICH-4-Wellness-EXKL-Eintritt-Therme-Loipersdorf/402617246500?hash=item5dbddba324:g:RsYAAOSwzDxf39bo
3 Tage Wandern Kurzurlaub Sundance Mountain Resort 4* Turracher Höhe Steiermark,"Noch 1T 7Std (Samstag, 2:21)","EUR 73,00",https://www.ebay.at/itm/3-Tage-Wandern-Kurzurlaub-Sundance-Mountain-Resort-4-Turracher-Hohe-Steiermark/402614797031?hash=item5dbdb642e7:g:wBsAAOSwiVRf3R6Z
5 Tage 4* Hotel Piroska Wellness Erholung Urlaub Bük inkl. HP Ungarn Reise,"Noch 3T 21Std (Montag, 16:35)","EUR 102,00",https://www.ebay.at/itm/5-Tage-4-Hotel-Piroska-Wellness-Erholung-Urlaub-Buk-inkl-HP-Ungarn-Reise/402617908950?hash=item5dbde5bed6:g:SPIAAOSw-R9f4I2L
4 Tage Urlaub Erholung Bad Schallerbach Landidyll Hotel Grünes Türl inkl. HP,"Noch 3T 5Std (Sonntag, 23:43)","EUR 96,00",https://www.ebay.at/itm/4-Tage-Urlaub-Erholung-Bad-Schallerbach-Landidyll-Hotel-Grunes-Turl-inkl-HP/383867851973?hash=item59604e94c5:g:AIsAAOSw5MFf356s
5 Tage Thermen & Berge Deluxe Reise AQUA DOME 4*sup Wellness Urlaub Ötztal Tirol,"Noch 6 Std (Freitag, 0:44)","EUR 866,00",https://www.ebay.at/itm/5-Tage-Thermen-Berge-Deluxe-Reise-AQUA-DOME-4-sup-Wellness-Urlaub-Otztal-Tirol/402613386224?hash=item5dbda0bbf0:g:Yg0AAOSwViVf27gk
Weekend Special Kurzreise Hotel Christkindlwirt 4* 3 Tage Urlaub in Steyr,"Noch 3T 4Std (Sonntag, 22:57)","EUR 101,00",https://www.ebay.at/itm/Weekend-Special-Kurzreise-Hotel-Christkindlwirt-4-3-Tage-Urlaub-in-Steyr/313351829634?hash=item48f5397882:g:T8gAAOSw~apf35dt
4 Tage Erholung Urlaub 3* Pension Hottererhof Gerlos Zillertal Tirol Wandern,"Noch 6 Std (Freitag, 0:53)","EUR 101,00",https://www.ebay.at/itm/4-Tage-Erholung-Urlaub-3-Pension-Hottererhof-Gerlos-Zillertal-Tirol-Wandern/402613386296?hash=item5dbda0bc38:g:0eMAAOSwTuxf27gn
5 Tage Wellness Urlaub Bad Füssing Reise Johannesbad Vital Hotel Jagdhof inkl HP,"Noch 2T 4Std (Samstag, 23:02)","EUR 288,00",https://www.ebay.at/itm/5-Tage-Wellness-Urlaub-Bad-Fussing-Reise-Johannesbad-Vital-Hotel-Jagdhof-inkl-HP/402615849958?hash=item5dbdc653e6:g:o-UAAOSwcAlf3kXr
3 Tage Romantik Urlaub Schloss Hotel Münichau bei Kitzbühel Tirol inkl 1x Dinner,"Noch 3T 5Std (Montag, 0:24)","EUR 101,00",https://www.ebay.at/itm/3-Tage-Romantik-Urlaub-Schloss-Hotel-Munichau-bei-Kitzbuhel-Tirol-inkl-1x-Dinner/383867884050?hash=item59604f1212:g:4jQAAOSwsaRf36Wr
3 Tage 4* Hotel Piroska Wellness Erholung Kurzurlaub Bük inkl. HP Ungarn Reise,"Noch 5T 4Std (Dienstag, 23:02)","EUR 10,50",https://www.ebay.at/itm/3-Tage-4-Hotel-Piroska-Wellness-Erholung-Kurzurlaub-Buk-inkl-HP-Ungarn-Reise/402619381326?hash=item5dbdfc364e:g:dF4AAOSwHXRf4jqB
5 Tage 4*S Alpine Lifestyle Hotel Das Kronthaler Wellness Urlaub All Inclusive,"Noch 2T 20Std (Sonntag, 14:42)","EUR 801,00",https://www.ebay.at/itm/5-Tage-4-S-Alpine-Lifestyle-Hotel-Das-Kronthaler-Wellness-Urlaub-All-Inclusive/402616560272?hash=item5dbdd12a90:g:4AwAAOSwGb9f3yAJ
3 Tage Wellness Kurzurlaub Genusshotel Riegersburg 4* inkl. HP Steiermark Reise,"Noch 4T 3Std (Montag, 21:45)","EUR 246,00",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Genusshotel-Riegersburg-4-inkl-HP-Steiermark-Reise/383869171024?hash=item596062b550:g:k0UAAOSweR9f4NPt
3 Tage Wellness Kurzurlaub Hotel Sonneck 4* Kössen Kaiserwinkl Tirol inkl. HP,"Noch 3T 20Std (Montag, 15:16)","EUR 90,00",https://www.ebay.at/itm/3-Tage-Wellness-Kurzurlaub-Hotel-Sonneck-4-Kossen-Kaiserwinkl-Tirol-inkl-HP/402617838819?hash=item5dbde4ace3:g:O8MAAOSwc2pf4HiK
5 Tage Reise Hotel alle Piramidi 3* Wellness Urlaub Italien inkl 1x Abendessen,"Noch 3T 6Std (Montag, 0:43)","EUR 32,50",https://www.ebay.at/itm/5-Tage-Reise-Hotel-alle-Piramidi-3-Wellness-Urlaub-Italien-inkl-1x-Abendessen/383867920483?hash=item59604fa063:g:mLcAAOSwaDRf36yo
3 Tage Wellness Thermen Urlaub Hotel Rogner Bad Blumau 4* inkl. HP Steiermark,"Noch 1T 6Std (Samstag, 0:55)","EUR 401,10",https://www.ebay.at/itm/3-Tage-Wellness-Thermen-Urlaub-Hotel-Rogner-Bad-Blumau-4-inkl-HP-Steiermark/402614713461?hash=item5dbdb4fc75:g:Q5AAAOSwKcZf3Qmz
3 Tage Wellness Thermen Urlaub Hotel Rogner Bad Blumau 4* inkl. HP Steiermark,"Noch 3T 6Std (Montag, 0:55)","EUR 400,04",https://www.ebay.at/itm/3-Tage-Wellness-Thermen-Urlaub-Hotel-Rogner-Bad-Blumau-4-inkl-HP-Steiermark/402617069292?hash=item5dbdd8eeec:g:j6MAAOSwjgtf36yr
3 Tage Kurzreise Hotel Landgut Althof Retz 4* Weinviertel Wellness Urlaub,"Noch 3T 8Std (Montag, 3:13)","EUR 157,00",https://www.ebay.at/itm/3-Tage-Kurzreise-Hotel-Landgut-Althof-Retz-4-Weinviertel-Wellness-Urlaub/383868091253?hash=item5960523b75:g:1BMAAOSwksBf38-0
3 Tage Kurzreise Hotel Landgut Althof Retz 4* Weinviertel Wellness Urlaub,"Noch 5T 8Std (Mittwoch, 3:13)","EUR 151,00",https://www.ebay.at/itm/3-Tage-Kurzreise-Hotel-Landgut-Althof-Retz-4-Weinviertel-Wellness-Urlaub/313354680947?hash=item48f564fa73:g:654AAOSwH3Ff4nLU
Weekend Special Kurzreise Hotel Christkindlwirt 4* 3 Tage Urlaub in Steyr,"Noch 1T 4Std (Freitag, 22:57)","EUR 103,00",https://www.ebay.at/itm/Weekend-Special-Kurzreise-Hotel-Christkindlwirt-4-3-Tage-Urlaub-in-Steyr/313349386920?hash=item48f51432a8:g:ei4AAOSwLYBf3PSD
4 Tage 4* Hotel Piroska Wellness Erholung Urlaub Bük inkl. HP Ungarn Reise,"Noch 2T 7Std (Sonntag, 2:06)","EUR 100,03",https://www.ebay.at/itm/4-Tage-4-Hotel-Piroska-Wellness-Erholung-Urlaub-Buk-inkl-HP-Ungarn-Reise/313350869681?hash=item48f52ad2b1:g:cIgAAOSwVFhf3nBV
4 Tage Urlaub Erholung Bad Schallerbach Landidyll Hotel Grünes Türl inkl. HP,"Noch 2T 5Std (Samstag, 23:43)","EUR 99,00",https://www.ebay.at/itm/4-Tage-Urlaub-Erholung-Bad-Schallerbach-Landidyll-Hotel-Grunes-Turl-inkl-HP/383866474127?hash=item5960398e8f:g:OPUAAOSwIWtf3k0j
